1	17	0.603237
1	135	0.611178
1	152	0.613325
1	158	1.18896
1	164	1.20859
1	167	1.18218
1	170	1.2071
1	172	1.19837
1	174	1.19855
1	176	1.2155
1	177	1.20076
1	179	0
2	49	1.20311
2	87	0.585945
2	93	0.530553
2	102	0.675981
2	105	1.21209
2	134	0.598849
2	148	1.21475
2	162	1.19929
2	164	1.21892
2	167	1.21743
2	172	1.18871
2	178	0
3	78	0.591184
3	79	1.17909
3	133	1.19634
3	134	1.18917
3	156	0.608254
3	164	1.20565
3	168	1.18449
3	169	0.605425
3	170	1.18737
3	173	0.602951
3	176	1.22292
3	180	0
4	63	1.21782
4	111	1.19801
4	123	1.21737
4	126	1.19573
4	137	1.17763
4	148	1.18658
4	150	0.610668
4	159	1.21523
4	160	0.625667
4	164	0.609475
4	179	0.561502
4	180	0
5	83	1.21892
5	84	0.581632
5	94	1.17265
5	101	0.672346
5	113	1.18801
5	128	1.16592
5	129	0.583105
5	163	1.19646
5	170	1.20944
5	175	0.567423
5	179	1.24262
5	180	0
6	83	1.05051
6	138	0.827855
6	143	1.07613
6	159	1.06844
6	162	1.06455
6	171	1.07111
6	172	0.78471
6	173	1.06238
6	174	1.06256
6	176	1.07952
6	177	1.06478
6	179	0
7	54	1.07731
7	68	1.0915
7	84	0.87877
7	99	1.04523
7	101	1.06059
7	128	1.0385
7	129	0.778297
7	151	0.741987
7	167	1.06904
7	170	1.08202
7	175	1.11521
7	180	0
8	51	1.18378
8	137	1.18485
8	140	1.16978
8	143	1.16568
8	148	0.625149
8	149	1.17463
8	150	1.20327
8	160	0.628646
8	163	1.17989
8	170	0.589083
8	172	0.564991
8	180	0
9	23	0.657513
9	49	1.1701
9	65	1.21174
9	97	1.18557
9	108	1.16623
9	113	1.29512
9	116	1.19211
9	122	0.609201
9	124	0.610055
9	138	1.19983
9	147	0.531608
9	180	0
10	37	1.06185
10	44	1.03202
10	46	1.00701
10	56	1.08575
10	88	1.11828
10	118	1.07496
10	134	1.07528
10	141	1.08373
10	146	1.06112
10	149	0.860951
10	154	0.825727
10	180	0
11	69	0.576569
11	102	0.606458
11	135	0.592247
11	157	0.616546
11	158	1.19491
11	164	1.21454
11	167	1.21305
11	172	1.2045
11	176	1.22146
11	177	1.18434
11	178	1.20671
11	179	0
12	103	1.21971
12	129	1.24499
12	150	1.27363
12	160	1.24638
12	166	0.53788
12	167	1.25799
12	169	0.534336
12	172	1.26087
12	173	0.539427
12	177	1.29642
12	180	0
13	49	1.07376
13	127	0.751486
13	146	1.05339
13	152	1.07126
13	153	1.06923
13	157	1.05307
13	158	1.0551
13	166	1.08788
13	168	1.06671
13	169	1.0696
13	173	0.801158
13	178	0
14	25	1.03148
14	44	1.00165
14	46	0.995572
14	47	0.976641
14	56	1.07951
14	74	1.05538
14	88	0.856653
14	115	1.08791
14	118	1.04491
14	141	1.05336
14	146	0.865086
14	162	0.883875
14	165	0
15	79	1.14457
15	133	1.16488
15	145	1.13665
15	152	1.13633
15	158	0.648976
15	159	0.663975
15	164	1.17113
15	168	1.14997
15	169	1.15285
15	173	1.15522
15	175	0.647783
15	179	1.1884
15	180	0
16	25	0.999177
16	46	0.993099
16	47	0.974169
16	56	1.07703
16	74	1.05291
16	88	0.888176
16	94	1.08543
16	118	1.05373
16	131	1.04244
16	141	1.05089
16	146	0.890956
16	165	0.825995
16	180	0
17	1	1.15976
17	68	1.16102
17	83	1.17395
17	84	1.12768
17	101	1.14304
17	128	1.12095
17	129	0.76248
