1	11	0.806969
1	15	0.816244
1	21	0.79818
1	28	0.874524
1	39	0.849478
1	46	0.828134
1	65	0.880478
1	77	0.856746
1	80	0.855245
1	132	1.778
1	139	0.831822
1	161	2.28065
2	118	1.4945
2	137	0.900154
2	149	0.854402
2	151	1.60819
2	157	0.838436
2	170	0.834734
2	172	0.883953
2	173	0.798108
2	174	0.870357
2	177	0.803381
2	179	0.8057
2	180	0.810682
3	13	1.49909
3	103	0.947795
3	108	0.934736
3	116	0.919388
3	133	1.49296
3	136	0.922163
3	148	0.936983
3	153	0.952009
3	159	0.924571
3	162	0.931472
3	163	0.931472
3	174	1.33363
4	88	0.840791
4	118	0.829234
4	123	1.60455
4	130	0.849644
4	145	0.837865
4	148	0.842624
4	152	0.838073
4	153	0.85765
4	159	0.830213
4	162	0.837113
4	163	0.837114
4	168	2.46961
5	92	1.30632
5	132	0.969931
5	135	0.952289
5	138	0.952806
5	149	0.946173
5	157	0.930207
5	164	0.93875
5	169	0.896507
5	171	0.96651
5	176	0.644117
5	179	0.897472
5	180	0.902453
6	34	0.943232
6	73	0.89141
6	81	1.77558
6	121	0.952164
6	127	0.928577
6	134	0.955841
6	138	0.922881
6	141	0.936782
6	144	0.924179
6	161	1.32124
6	171	1.26397
6	176	0.945377
7	64	1.54263
7	80	0.776836
7	161	0.984527
7	164	0.951654
7	170	0.93941
7	173	0.902784
7	174	0.975032
7	176	0.570677
7	177	0.908057
7	178	0.912467
7	179	0.910376
7	180	0.915357
8	104	0.961109
8	136	0.935178
8	139	0.92967
8	148	0.949998
8	152	0.945447
8	155	1.26201
8	159	0.937587
8	162	0.944487
8	163	0.944488
8	165	1.43844
8	170	1.6147
8	175	0.85258
9	10	0.903085
9	14	0.807335
9	25	0.858526
9	36	0.829052
9	44	0.818614
9	45	0.897318
9	53	0.808957
9	57	1.8812
9	59	0.808946
9	97	0.784556
9	132	2.12966
9	166	0.882415
10	9	0.903085
10	16	0.910004
10	36	0.935968
10	38	1.34201
10	44	0.92553
10	45	1.00423
10	53	0.915873
10	59	0.915862
10	76	0.899839
10	107	1.50694
10	137	1.46151
10	166	0.989332
11	1	0.806969
11	21	0.778644
11	23	0.879115
11	28	0.854989
11	51	1.80821
11	65	0.860942
11	67	0.864164
11	72	0.849309
11	77	0.837211
11	80	0.83571
11	113	0.831992
11	135	2.27338
12	20	0.974298
12	61	0.893554
12	110	0.93297
12	125	0.936443
12	126	0.900629
12	132	0.909298
12	137	1.15809
12	144	0.918057
12	151	0.926704
12	166	0.978471
12	176	0.939255
12	179	2.22357
13	3	1.49909
13	34	0.858715
13	78	0.851267
13	110	0.854575
13	151	0.84831
13	152	1.86687
13	161	0.87016
13	167	0.860683
13	176	0.86086
13	178	0.7981
13	179	0.796009
13	180	0.80099
14	9	0.807335
14	16	0.814254
14	25	0.869692
14	36	0.840218
14	44	0.82978
14	45	0.908484
14	53	0.820123
14	59	0.820112
14	97	0.795722
14	166	0.893581
14	172	1.54303
14	173	2.55654
15	1	0.816244
15	17	1.31955
15	23	0.88839
15	26	0.772899
15	32	0.852999
15	39	0.839217
15	67	0.873439
15	72	0.858583
15	77	0.846485
15	98	0.828496
15	139	0.821561
15	179	2.76695
16	10	0.910004
16	14	0.814254
16	18	0.884654
16	25	0.865445
16	45	0.904238
16	53	0.815877
16	59	0.815866
16	76	0.799843
16	122	1.79476
16	154	2.01433
16	166	0.889335
17	15	1.31955
17	30	0.889307
17	79	0.921132
17	115	0.906886
17	117	0.91327
17	124	0.905316
17	144	1.09814
17	151	0.997232
17	156	0.949404
17	162	0.921836
17	163	0.921837
17	170	0.897747
17	180	0.873694
18	16	0.884654
18	25	0.940091
18	36	0.910617
18	44	0.90018
18	45	0.978884
18	53	0.890523
18	59	0.890511
18	76	0.874489
18	97	0.866122
18	111	1.64709
18	149	1.12761
18	166	0.963981
18	173	1.86017
19	113	1.70462
19	142	0.871921
19	149	0.846344
19	151	1.70725
19	157	0.830378
19	161	0.871794
19	164	0.838921
19	168	0.819668
19	174	0.862299
19	175	0.758859
19	178	0.799734
19	179	0.797643
19	180	0.802624
20	12	0.974298
20	46	1.39728
20	50	1.07063
20	127	0.908473
20	134	0.935737
20	141	0.916679
20	151	0.912722
20	153	0.699925
20	167	0.925095
20	172	0.938674
20	178	0.862513
20	179	0.860422
20	180	0.865403
21	1	0.79818
21	11	0.778644
21	23	0.870325
21	32	0.834935
21	65	0.852153
21	67	0.855374
21	72	0.840519
21	77	0.828421
21	80	0.82692
21	98	0.810431
21	112	2.37008
21	139	0.803497
21	167	2.00649
22	37	1.85566
22	61	0.87494
22	111	1.59338
22	125	0.917828
22	127	0.903841
22	128	0.911648
22	134	0.931105
22	135	1.17627
22	138	0.898144
22	144	0.899443
22	150	0.89574
22	151	0.90809
22	166	0.959857
23	11	0.879115
23	15	0.88839
23	21	0.870325
23	26	0.855306
23	46	0.90028
23	65	0.952624
23	67	0.955846
23	72	0.94099
23	77	0.928892
23	80	0.927391
23	107	1.50587
23	143	1.52759
23	174	1.60134
24	49	1.7744
24	90	0.776416
24	104	0.864015
24	112	0.818014
24	128	1.62211
24	152	0.848353
24	159	0.840493
24	162	0.847393
24	163	0.847394
24	172	0.872523
24	177	0.791951
24	179	0.79427
24	180	0.799251
25	9	0.858526
25	14	0.869692
25	16	0.865445
25	18	0.940091
25	36	0.891409
25	44	0.880971
25	45	0.959675
25	53	0.871314
25	59	0.871303
25	97	0.846913
25	143	1.37737
25	166	0.944773
25	167	1.29767
25	178	2.2533
26	15	0.772899
26	23	0.855306
26	28	0.831179
26	32	0.819916
26	65	0.837133
26	67	0.840355
26	72	0.825499
26	77	0.813401
26	80	0.8119
26	98	0.795412
26	113	0.808182
26	139	0.788477
26	140	2.60941
26	156	2.08408
27	121	1.06644
27	123	0.945712
27	142	0.933507
27	148	1.3689
27	149	0.90793
27	167	0.923903
27	168	0.881254
27	170	0.888263
27	173	0.851637
27	174	0.923885
27	175	0.820445
27	176	1.07573
27	179	0.859229
27	180	0.86421
28	1	0.874524
28	11	0.854989
28	26	0.831179
28	39	0.897497
28	46	0.876153
28	65	0.928497
28	67	0.931719
28	72	0.916864
28	77	0.904765
28	80	0.903264
28	139	0.879841
28	140	0.690804
28	175	2.8831
28	179	1.39192
29	107	0.866543
29	120	0.782746
29	127	1.58046
29	128	2.10417
29	140	0.852734
29	167	0.863106
29	168	0.820457
29	169	0.797468
29	170	0.827466
29	173	0.79084
29	177	0.796113
29	178	0.800523
29	179	0.798432
29	180	0.803414
30	17	0.889307
30	105	1.96706
30	119	0.835821
30	160	0.842413
30	166	1.73032
30	168	0.803146
30	169	0.780157
30	170	0.810155
30	171	0.850159
30	172	0.859373
30	177	0.778802
30	178	0.783212
30	179	0.781121
30	180	0.786102
31	36	0.895041
31	44	0.884603
31	53	0.874946
31	58	1.00315
31	59	0.874935
31	78	1.55913
31	87	0.914575
31	127	0.847265
31	156	0.925028
31	166	0.948404
31	168	0.866362
31	172	0.922589
31	179	0.844337
31	180	0.849318
32	15	0.852999
32	21	0.834935
32	26	0.819916
32	39	0.886233
32	46	0.86489
32	65	0.917234
32	72	0.9056
32	77	0.893502
32	80	0.892001
32	98	0.875512
32	113	0.888283
32	139	0.868578
32	165	1.69925
32	170	1.87551
32	171	1.6605
33	42	0.946101
33	64	0.921669
33	69	0.961173
33	74	0.862811
33	78	0.956799
33	110	0.960107
33	121	0.973179
33	128	0.9574
33	141	0.957798
33	144	0.945194
33	151	0.953841
33	168	1.6103
33	174	1.09795
33	176	0.966392
33	178	1.90014
34	6	0.943232
34	13	0.858715
34	42	0.867794
34	61	0.842384
34	73	0.834118
34	93	0.853711
34	120	2.56143
34	125	0.885273
34	138	0.865589
34	141	0.87949
34	144	0.866887
34	151	0.875534
34	166	0.927301
34	174	0.925191
34	180	1.75854
35	84	1.20901
35	92	1.48827
35	95	0.89006
35	112	0.867883
35	119	0.898839
35	148	1.11924
35	154	0.888959
35	155	0.908186
35	161	0.918291
35	169	0.843175
35	173	0.836547
35	174	0.908796
35	178	0.84623
35	179	0.844139
35	180	0.849121
36	9	0.829052
36	10	0.935968
36	14	0.840218
36	18	0.910617
36	25	0.891409
36	31	0.895041
36	44	0.851497
36	45	0.930201
36	53	0.84184
36	59	0.841829
36	97	0.817439
36	111	1.89115
36	166	0.915298
36	171	1.24951
36	173	2.10423
37	22	1.85566
37	112	0.795344
37	154	0.81642
37	158	0.853159
37	165	0.827221
37	167	0.836274
37	168	0.793625
37	170	0.800634
37	172	0.849853
37	174	0.836257
37	176	2.40995
37	177	0.769281
37	178	0.773691
37	179	0.7716
37	180	0.776582
38	10	1.34201
38	54	0.822712
38	62	1.31912
38	144	1.36055
38	158	0.924413
38	160	0.904146
38	164	0.884132
38	167	0.907528
38	169	0.841889
38	170	0.871888
38	171	0.911892
38	173	0.835262
38	174	0.90751
38	177	0.840535
38	180	0.847835
39	1	0.849478
39	15	0.839217
39	28	0.897497
39	32	0.886233
39	46	0.851107
39	65	0.903451
39	67	0.906673
39	72	0.891817
39	77	0.879719
39	80	0.878218
39	87	1.36019
39	90	2.91185
39	98	0.86173
39	106	0.998015
39	139	0.854795
40	109	0.879897
40	115	0.855712
40	118	0.862783
40	119	1.86569
40	136	0.861353
40	139	0.855846
40	143	1.77365
40	145	0.871415
40	148	0.876174
40	152	0.871623
40	159	0.863762
40	162	0.870663
40	163	0.870663
40	171	1.90309
40	175	0.778756
40	176	0.882391
41	61	0.909925
41	78	0.946033
41	92	0.922996
41	93	0.921252
41	107	1.18246
41	117	1.28766
41	126	0.917
41	127	0.938826
41	138	0.93313
41	141	0.947031
41	143	1.20418
41	144	0.934428
41	150	0.930726
41	151	0.943075
41	176	0.955626
41	177	2.10492
42	33	0.946101
42	34	0.867794
42	58	0.89227
42	69	0.864719
42	73	0.815972
42	78	0.860346
42	92	0.837309
42	93	0.835565
42	119	1.04489
42	126	0.831313
42	134	0.880403
42	141	0.861344
42	144	0.848741
42	151	0.857388
42	160	1.06596
42	175	3.44237
43	68	0.843031
43	79	0.866869
43	91	0.867557
43	105	0.883726
43	136	0.858264
43	140	1.99679
43	145	0.868326
43	148	0.873085
43	150	1.8028
43	153	0.88811
43	158	1.74407
43	159	0.860673
43	162	0.867574
43	163	0.867574
43	175	0.775667
43	176	0.879302
44	9	0.818614
44	10	0.92553
44	14	0.82978
44	18	0.90018
44	25	0.880971
44	31	0.884603
44	36	0.851497
44	45	0.919764
44	53	0.831402
44	59	0.831391
44	76	0.815369
44	97	0.807002
44	157	1.91898
44	161	1.82158
44	165	1.80306
44	166	0.904861
45	9	0.897318
45	10	1.00423
45	14	0.908484
45	16	0.904238
45	18	0.978884
45	25	0.959675
45	36	0.930201
45	44	0.919764
45	53	0.910107
45	59	0.910096
45	76	0.894073
45	123	1.22361
45	137	1.43543
45	165	1.67076
