1	7 
2	1 
3	5 
4	6 
5	6 
6	1 
7	6 
8	5 
9	1 
10	3 6 
11	7 
12	3 
13	3 
14	6 
15	3 
16	1 
17	1 
18	5 
19	1 2 
20	1 4 
21	3 
22	6 
23	1 7 
24	7 
25	1 
26	8 
27	1 4 
28	5 
29	8 
30	1 
31	4 6 
32	2 
33	4 
34	1 4 
35	6 
36	2 
37	8 
38	5 
39	7 8 
40	3 
41	2 
42	6 
43	4 
44	6 
45	5 
46	5 
47	2 
48	4 
49	6 
50	2 
51	3 
52	3 
53	5 
54	6 
55	2 
56	8 
57	8 
58	6 
59	7 
60	2 
61	5 
62	5 
63	1 
64	6 
65	8 
66	4 
67	5 
68	7 
69	8 
70	1 7 
71	6 
72	2 
73	2 
74	3 
75	4 
76	1 7 
77	2 
78	4 
79	4 
80	3 
81	1 
82	7 
83	4 
84	7 
85	1 
86	4 
87	1 
88	2 
89	4 
90	3 
91	8 
92	6 
93	1 
94	7 
95	7 
96	3 
97	5 
98	8 
99	6 
100	7 
101	6 
102	7 
103	7 
104	4 
105	8 
106	3 
107	4 
108	1 
109	8 
110	7 
111	5 
112	4 
113	8 
114	4 
115	7 
116	2 
117	2 
118	7 
119	7 
120	4 
121	1 5 
122	6 
123	3 
124	1 
125	6 
126	1 2 
127	3 
128	3 
129	5 
130	1 
131	1 3 
132	4 8 
133	1 
134	1 
135	4 
136	4 
137	1 2 
138	5 
139	5 
140	5 
141	5 8 
142	5 
143	1 
144	6 
145	1 
146	1 6 
147	1 
148	1 6 
149	4 
150	4 
151	4 
152	1 
153	4 
154	1 5 
155	4 5 
156	1 
157	4 8 
158	3 8 
159	1 
160	1 6 
161	1 
162	1 
163	1 
164	1 
165	1 
166	1 
167	1 
168	1 5 
169	1 
170	1 4 
171	1 5 
172	1 
173	1 
174	1 
175	1 2 
176	1 
177	1 
178	1 
179	1 
180	1 
