1	6 
2	1 
3	3 
4	4 
5	4 
6	2 
7	4 
8	2 
9	8 
10	3 
11	5 
12	5 
13	1 
14	6 
15	7 
16	4 
17	8 
18	6 
19	3 
20	8 
21	1 
22	6 
23	5 
24	4 
25	1 
26	4 
27	6 
28	2 
29	5 
30	5 
31	7 
32	5 
33	5 
34	6 
35	4 
36	4 
37	4 
38	1 
39	1 
40	8 
41	4 
42	1 
43	5 
44	8 
45	7 
46	5 
47	4 
48	1 7 
49	5 
50	6 
51	5 
52	8 
53	6 
54	7 
55	3 
56	2 
57	1 
58	7 
59	3 
60	2 
61	7 
62	6 
63	2 3 
64	2 
65	2 
66	2 
67	8 
68	1 
69	7 
70	7 
71	3 
72	3 
73	7 
74	7 
75	2 
76	7 
77	8 
78	2 
79	1 
80	2 
81	3 
82	2 
83	6 
84	1 
85	1 5 
86	8 
87	1 
88	6 
89	6 
90	6 
91	8 
92	6 
93	2 
94	1 
95	2 
96	1 
97	6 8 
98	1 
99	3 
100	1 4 
101	1 
102	6 
103	2 
104	3 
105	3 
106	2 
107	6 
108	2 
109	1 7 
110	3 
111	3 
112	1 8 
113	3 
114	3 
115	1 
116	1 
117	1 
118	3 
119	1 
120	1 
121	3 
122	1 
123	1 
124	3 
125	3 
126	1 
127	1 
128	1 
129	1 5 
130	1 
131	3 
132	1 8 
133	1 
134	3 
135	1 
136	1 
137	3 
138	1 
139	3 
140	1 
141	1 
142	1 
143	7 8 
144	1 
145	1 
146	1 
147	1 
148	1 7 
149	1 7 
150	1 
151	1 3 
152	1 3 
153	1 
154	1 
155	1 
156	1 
157	1 
158	1 
159	1 
160	1 
161	3 8 
162	1 
163	1 5 
164	1 
165	1 
166	1 
167	1 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 
174	1 
175	1 
176	1 6 
177	1 8 
178	1 
179	1 
180	1 
