1	9 
2	10 
3	6 
4	11 
5	2 
6	1 6 7 
7	9 
8	4 
9	5 
10	9 
11	10 
12	3 
13	1 
14	6 
15	1 
16	9 
17	9 
18	8 
19	4 
20	2 
21	8 
22	3 
23	8 
24	2 5 9 
25	1 
26	6 
27	7 
28	4 
29	4 
30	5 
31	11 
32	8 
33	4 
34	2 
35	10 
36	5 
37	3 
38	7 
39	9 
40	7 
41	6 
42	4 
43	9 
44	6 
45	1 
46	8 
47	2 
48	2 
49	3 
50	1 
51	3 
52	10 
53	5 
54	3 
55	1 
56	3 
57	10 
58	5 
59	4 
60	3 
61	7 
62	9 
63	6 
64	11 
65	7 
66	1 6 8 
67	11 
68	6 
69	3 
70	4 
71	10 
72	7 
73	6 
74	7 
75	4 
76	8 
77	1 
78	1 3 11 
79	1 8 9 
80	11 
81	10 
82	11 
83	2 
84	7 
85	7 
86	8 
87	4 
88	3 
89	8 
90	3 
91	10 
92	2 
93	5 
94	1 
95	8 
96	2 
97	9 
98	4 
99	4 
100	1 
101	11 
102	9 
103	10 
104	11 
105	5 
106	1 
107	5 
108	8 
109	9 
110	10 
111	3 
112	10 
113	1 5 7 
114	1 
115	5 
116	5 
117	8 
118	8 
119	11 
120	1 
121	1 
122	8 
123	1 
124	10 
125	10 
126	11 
127	11 
128	8 
129	8 
130	1 
131	1 
132	11 
133	11 
134	11 
135	11 
136	1 6 10 
137	1 
138	1 
139	11 
140	6 8 11 
141	1 
142	1 
143	1 
144	1 
145	5 7 8 
146	1 4 5 
147	1 2 3 
148	1 
149	1 
150	1 5 9 
151	1 
152	1 
153	1 
154	1 3 10 
155	1 
156	1 
157	1 
158	1 
159	1 
160	1 
161	6 10 11 
162	1 
163	3 7 10 
164	1 
165	1 
166	1 2 5 
167	1 
168	1 
169	1 2 11 
170	1 
171	1 
172	1 2 4 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
