1	4 
2	6 
3	4 
4	2 
5	3 
6	3 
7	3 
8	5 
9	6 
10	3 
11	1 
12	5 
13	2 
14	4 
15	5 
16	2 
17	7 
18	1 2 6 
19	1 
20	7 
21	5 
22	7 
23	3 
24	3 
25	3 
26	1 
27	3 
28	4 
29	7 
30	2 
31	6 
32	1 
33	1 4 5 
34	1 
35	3 
36	1 
37	5 
38	4 
39	1 
40	6 
41	1 5 6 
42	2 
43	1 4 7 
44	2 3 5 
45	1 
46	6 
47	1 
48	6 
49	1 
50	1 6 7 
51	6 
52	3 
53	6 
54	4 
55	1 2 5 
56	1 
57	1 5 6 
58	1 
59	4 
60	1 4 5 
61	1 
62	2 
63	6 
64	1 
65	7 
66	2 
67	7 
68	4 
69	1 
70	7 
71	1 
72	4 
73	1 3 6 
74	1 
75	3 
76	2 
77	5 
78	6 
79	1 
80	6 
81	7 
82	6 
83	2 
84	4 
85	6 
86	1 
87	2 
88	5 
89	3 
90	7 
91	5 
92	1 
93	1 
94	5 
95	1 
96	5 
97	5 
98	5 
99	2 
100	7 
101	1 
102	7 
103	6 
104	5 
105	1 
106	6 
107	7 
108	1 
109	1 
110	3 
111	1 
112	6 
113	5 
114	1 4 7 
115	6 
116	1 
117	5 
118	1 
119	5 
120	5 
121	1 3 4 
122	5 
123	5 
124	1 2 6 
125	6 
126	6 
127	5 
128	6 
129	1 
130	1 
131	1 2 6 
132	1 2 3 
133	1 
134	5 
135	6 
136	1 
137	1 
138	1 
139	5 
140	6 
141	1 6 7 
142	6 
143	6 
144	5 
145	6 
146	6 
147	5 
148	6 
149	2 4 6 
150	1 
151	1 
152	6 
153	6 
154	5 
155	6 
156	1 
157	6 
158	1 
159	1 
160	4 6 7 
161	6 
162	1 3 7 
163	1 
164	6 
165	1 
166	1 
167	6 
168	1 
169	1 
170	1 
171	1 
172	1 
173	5 6 7 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	2 5 6 
