1	3 
2	1 
3	7 
4	1 
5	5 
6	3 
7	6 
8	7 
9	7 
10	4 
11	2 
12	2 
13	1 2 3 
14	3 
15	3 5 8 
16	6 
17	5 
18	7 
19	5 
20	2 
21	7 
22	1 
23	1 2 8 
24	4 
25	4 
26	2 
27	7 
28	2 
29	3 
30	6 
31	1 
32	6 
33	8 
34	6 
35	6 
36	5 
37	1 6 7 
38	4 
39	3 6 7 
40	5 
41	3 
42	1 
43	8 
44	4 
45	5 
46	8 
47	1 
48	8 
49	2 
50	5 
51	1 
52	2 
53	1 
54	3 
55	5 7 8 
56	7 
57	6 
58	1 
59	8 
60	5 
61	7 
62	3 
63	7 
64	5 
65	1 
66	2 
67	4 
68	8 
69	8 
70	1 
71	7 
72	3 
73	3 
74	1 
75	1 
76	3 
77	4 
78	2 
79	6 
80	8 
81	8 
82	4 
83	7 
84	4 
85	1 
86	7 
87	1 
88	4 
89	8 
90	7 
91	8 
92	3 
93	6 
94	6 
95	5 
96	7 
97	7 
98	8 
99	7 
100	1 
101	5 
102	8 
103	8 
104	7 
105	5 
106	7 
107	1 3 4 
108	7 
109	3 
110	5 
111	3 
112	1 3 4 
113	1 4 5 
114	5 
115	1 
116	8 
117	5 
118	1 
119	1 
120	1 
121	1 
122	5 
123	3 
124	3 
125	4 5 7 
126	7 
127	1 
128	3 
129	7 
130	3 
131	1 
132	1 
133	1 2 6 
134	3 
135	7 
136	3 
137	7 
138	2 6 7 
139	7 
140	1 
141	1 2 7 
142	1 
143	1 
144	1 
145	1 
146	6 7 8 
147	1 
148	1 
149	1 
150	3 
151	7 
152	3 
153	1 
154	1 
155	1 
156	7 
157	1 3 7 
158	1 
159	1 
160	7 
161	1 
162	1 2 7 
163	1 
164	7 
165	1 3 4 
166	1 
167	7 
168	1 
169	7 
170	7 
171	1 
172	1 
173	3 4 8 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
