1	4 
2	3 
3	3 
4	3 
5	9 
6	8 
7	4 
8	2 
9	10 
10	4 
11	10 
12	1 
13	9 
14	8 
15	8 
16	8 
17	4 
18	8 
19	8 
20	10 
21	8 
22	3 
23	8 
24	10 
25	10 
26	8 
27	5 
28	10 
29	9 
30	4 
31	7 
32	10 
33	3 
34	3 
35	10 
36	9 
37	9 
38	10 
39	8 
40	9 
41	3 
42	9 
43	1 
44	9 
45	10 
46	2 
47	9 
48	4 
49	7 
50	9 
51	4 
52	1 
53	4 
54	3 
55	2 
56	6 
57	2 
58	2 
59	9 
60	7 
61	6 
62	2 
63	2 
64	7 
65	5 
66	5 
67	1 
68	5 
69	6 
70	5 
71	7 
72	2 
73	7 
74	5 
75	2 
76	5 
77	1 4 6 
78	6 
79	7 
80	2 
81	7 
82	6 
83	2 
84	1 2 3 
85	5 
86	7 
87	7 
88	1 3 5 
89	7 
90	5 
91	5 
92	7 
93	7 
94	1 
95	5 
96	7 
97	1 5 6 
98	1 
99	6 
100	6 
101	7 
102	5 
103	7 
104	1 6 8 
105	5 
106	6 
107	6 
108	5 
109	5 
110	1 
111	1 4 6 
112	1 
113	1 
114	1 
115	1 
116	2 6 8 
117	1 
118	1 
119	1 
120	1 
121	1 2 3 
122	1 
123	1 
124	1 5 6 
125	1 5 6 
126	1 
127	1 
128	1 
129	1 
130	1 
131	1 
132	1 3 4 
133	1 
134	1 5 10 
135	1 
136	1 
137	1 
138	1 
139	1 
140	2 6 9 
141	1 
142	2 4 6 
143	1 
144	1 
145	1 
146	1 
147	1 
148	1 6 10 
149	1 
150	1 
151	1 7 9 
152	1 
153	1 
154	1 
155	1 
156	1 
157	1 
158	1 
159	1 
160	1 
161	1 
162	1 
163	1 7 10 
164	1 
165	1 
166	1 
167	1 
168	1 
169	1 
170	1 
171	1 3 4 
172	1 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
