1	5 
2	1 
3	2 
4	2 
5	1 
6	4 
7	1 
8	2 
9	3 
10	3 
11	5 
12	4 
13	1 4 
14	3 
15	5 
16	3 
17	1 2 
18	3 
19	1 
20	1 4 
21	5 
22	4 
23	5 
24	1 2 
25	3 
26	5 
27	1 
28	5 
29	1 
30	1 
31	1 3 
32	5 
33	4 
34	4 
35	1 
36	3 
37	1 
38	1 
39	5 
40	2 
41	4 
42	4 
43	2 
44	3 
45	3 
46	5 
47	1 
48	1 
49	4 
50	2 
51	1 2 
52	1 
53	3 
54	1 
55	2 
56	1 
57	1 2 
58	4 
59	3 
60	1 
61	4 
62	4 
63	2 
64	4 
65	5 
66	2 
67	5 
68	2 
69	4 
70	4 
71	4 
72	5 
73	4 
74	1 
75	1 
76	1 3 
77	5 
78	4 
79	2 
80	5 
81	1 
82	2 
83	2 
84	2 
85	1 
86	1 
87	1 
88	2 
89	2 
90	1 
91	2 
92	4 
93	4 
94	4 
95	1 
96	1 
97	1 3 
98	2 5 
99	2 
100	2 
101	1 
102	4 
103	2 
104	2 
105	2 
106	1 
107	1 
108	2 
109	2 
110	4 
111	1 
112	1 
113	2 5 
114	1 
115	2 
116	2 
117	1 
118	2 
119	1 
120	1 
121	4 
122	1 
123	1 
124	2 
125	4 
126	4 
127	4 
128	4 
129	1 4 
130	2 
131	1 4 
132	1 
133	1 
134	4 
135	1 
136	2 
137	1 
138	4 
139	2 5 
140	1 
141	4 
142	1 
143	1 
144	4 
145	2 
146	1 
147	1 
148	2 
149	1 
150	1 4 
151	4 
152	2 
153	2 
154	1 
155	1 
156	1 
157	1 
158	1 
159	2 
160	1 
161	1 
162	2 
163	2 
164	1 
165	1 
166	3 4 
167	1 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 
174	1 
175	1 2 
176	2 4 
177	1 
178	1 
179	1 
180	1 
