1	1 
2	1 
3	2 
4	5 
5	2 4 6 
6	1 
7	1 3 5 
8	6 
9	1 
10	4 
11	1 
12	2 
13	4 
14	3 
15	5 
16	1 
17	6 
18	3 4 6 
19	5 
20	1 
21	5 
22	5 
23	4 
24	6 
25	6 
26	1 
27	1 
28	6 
29	5 
30	3 
31	1 
32	1 
33	6 
34	4 
35	6 
36	4 
37	3 
38	6 
39	6 
40	6 
41	4 
42	2 
43	1 
44	1 
45	1 
46	6 
47	4 
48	2 
49	6 
50	1 4 6 
51	5 
52	6 
53	1 
54	1 
55	4 
56	4 
57	2 
58	1 
59	6 
60	6 
61	1 
62	2 
63	2 
64	2 
65	6 
66	1 
67	5 
68	1 4 6 
69	6 
70	6 
71	1 
72	1 
73	3 
74	1 
75	1 
76	6 
77	1 4 5 
78	1 
79	5 
80	4 
81	3 
82	3 
83	6 
84	6 
85	3 
86	6 
87	6 
88	3 
89	6 
90	3 5 6 
91	3 
92	1 
93	6 
94	1 2 4 
95	1 
96	1 
97	6 
98	6 
99	1 
100	4 
101	6 
102	1 4 6 
103	6 
104	1 
105	1 
106	1 
107	4 
108	1 
109	1 2 4 
110	1 
111	6 
112	1 2 5 
113	4 
114	6 
115	4 
116	1 
117	6 
118	6 
119	1 4 6 
120	4 
121	1 
122	4 
123	1 
124	6 
125	6 
126	1 4 6 
127	4 
128	1 
129	1 
130	6 
131	4 
132	6 
133	1 
134	4 
135	1 
136	4 
137	1 5 6 
138	1 
139	6 
140	4 
141	1 3 6 
142	1 
143	1 
144	6 
145	4 
146	4 
147	6 
148	6 
149	4 
150	6 
151	6 
152	1 
153	6 
154	1 
155	1 
156	6 
157	1 
158	1 
159	1 2 3 
160	6 
161	6 
162	1 
163	4 
164	6 
165	4 
166	6 
167	6 
168	1 
169	1 
170	1 3 4 
171	1 
172	1 
173	1 
174	6 
175	1 4 6 
176	1 4 6 
177	1 
178	6 
179	3 4 6 
180	1 
