1	4 
2	4 
3	1 3 4 
4	1 3 4 
5	1 
6	4 
7	2 
8	2 
9	1 
10	4 
11	2 
12	3 
13	4 
14	2 
15	3 
16	4 
17	1 
18	2 
19	4 
20	2 
21	1 
22	4 
23	1 3 4 
24	4 
25	1 
26	1 
27	4 
28	1 
29	1 
30	3 
31	4 
32	1 
33	4 
34	2 
35	3 
36	1 
37	2 
38	2 
39	2 
40	1 3 4 
41	2 
42	1 
43	1 
44	3 
45	4 
46	2 
47	1 3 4 
48	1 2 4 
49	1 
50	4 
51	2 
52	4 
53	4 
54	3 
55	2 
56	1 
57	3 
58	1 
59	4 
60	4 
61	1 
62	4 
63	2 
64	3 
65	3 
66	1 
67	1 
68	3 
69	4 
70	3 
71	4 
72	1 
73	4 
74	3 
75	1 
76	3 
77	1 
78	3 
79	2 3 4 
80	2 
81	3 
82	2 3 4 
83	3 
84	1 
85	3 
86	3 
87	3 
88	4 
89	1 3 4 
90	4 
91	4 
92	4 
93	1 
94	3 
95	4 
96	2 
97	4 
98	4 
99	2 
100	1 
101	3 
102	1 
103	3 
104	1 
105	1 
106	4 
107	1 
108	3 
109	2 3 4 
110	4 
111	4 
112	1 
113	1 
114	1 
115	1 
116	1 2 3 
117	2 
118	4 
119	1 
120	4 
121	1 3 4 
122	4 
123	4 
124	2 
125	4 
126	1 2 4 
127	1 3 4 
128	2 
129	2 
130	4 
131	2 
132	2 
133	1 
134	4 
135	3 
136	4 
137	2 
138	3 
139	3 
140	4 
141	1 3 4 
142	1 2 4 
143	2 
144	1 2 4 
145	4 
146	2 
147	4 
148	3 
149	1 3 4 
150	1 
151	1 
152	1 3 4 
153	3 
154	3 
155	1 
156	4 
157	2 
158	3 
159	4 
160	1 2 3 
161	4 
162	3 
163	3 
164	3 
165	3 
166	3 
167	4 
168	3 
169	3 
170	4 
171	3 
172	4 
173	1 
174	4 
175	1 2 4 
176	3 
177	1 
178	4 
179	1 3 4 
180	1 3 4 
