1	7 
2	6 
3	3 
4	4 
5	1 
6	8 
7	6 
8	2 
9	9 
10	5 
11	4 
12	1 
13	6 
14	2 4 9 
15	9 
16	6 
17	5 
18	9 
19	9 
20	6 
21	3 
22	1 3 6 
23	6 
24	1 
25	6 
26	2 
27	4 
28	6 
29	1 
30	1 
31	6 
32	1 
33	1 3 6 
34	2 
35	7 
36	5 
37	1 
38	1 6 8 
39	3 
40	6 
41	9 
42	5 
43	4 
44	1 4 9 
45	5 
46	6 
47	3 
48	5 
49	8 
50	8 
51	4 
52	1 
53	4 
54	5 
55	5 
56	1 3 8 
57	2 
58	8 
59	5 
60	6 
61	6 
62	8 
63	4 
64	9 
65	8 
66	1 
67	2 
68	6 
69	1 
70	1 
71	4 
72	1 
73	1 
74	6 
75	7 
76	2 
77	8 
78	9 
79	8 
80	3 
81	4 
82	2 
83	2 
84	8 
85	7 
86	8 
87	6 
88	1 
89	8 
90	7 
91	7 
92	2 
93	1 
94	3 
95	3 
96	6 
97	1 2 3 
98	7 
99	4 
100	5 
101	6 
102	3 
103	5 
104	3 
105	6 
106	7 
107	7 
108	3 
109	5 
110	3 7 9 
111	8 
112	5 
113	1 
114	1 
115	1 
116	6 
117	3 
118	3 
119	6 
120	6 
121	1 
122	6 
123	3 
124	4 6 9 
125	6 
126	6 
127	1 
128	1 
129	3 
130	3 
131	3 
132	1 
133	1 
134	6 
135	1 2 7 
136	1 
137	6 
138	6 
139	3 5 8 
140	1 
141	3 
142	6 
143	3 
144	3 
145	3 
146	3 
147	1 
148	1 
149	1 
150	6 
151	1 
152	6 
153	1 7 9 
154	1 
155	1 
156	3 4 8 
157	6 
158	1 
159	1 
160	3 5 7 
161	1 
162	1 
163	1 5 7 
164	1 
165	1 
166	1 2 7 
167	1 5 7 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 4 8 
179	1 
180	1 
