1	3 
2	4 
3	7 
4	3 
5	8 
6	3 
7	2 
8	8 
9	2 
10	3 
11	2 
12	2 
13	3 
14	7 
15	4 
16	3 
17	8 
18	5 
19	6 
20	2 
21	8 
22	7 
23	5 
24	2 
25	4 
26	2 
27	3 
28	8 
29	8 
30	2 
31	7 
32	8 
33	5 
34	8 
35	4 
36	3 
37	4 
38	2 
39	5 
40	8 
41	6 
42	5 
43	3 
44	2 
45	5 
46	8 
47	4 
48	4 
49	7 
50	6 
51	6 
52	3 
53	6 
54	1 
55	4 
56	6 
57	4 
58	3 
59	3 
60	8 
61	6 
62	4 
63	6 
64	2 
65	3 
66	7 
67	5 
68	7 
69	4 
70	8 
71	8 
72	4 
73	6 
74	1 
75	7 
76	5 
77	7 
78	1 
79	1 
80	7 
81	6 
82	7 
83	5 
84	7 
85	1 
86	1 
87	6 
88	6 
89	5 
90	5 
91	1 
92	1 
93	1 7 
94	5 
95	5 
96	1 
97	5 
98	6 
99	5 
100	1 
101	6 
102	1 
103	6 
104	5 
105	5 6 
106	3 5 
107	5 
108	5 
109	1 
110	1 
111	1 
112	1 
113	1 
114	5 
115	1 
116	1 6 
117	1 
118	1 
119	1 6 
120	1 
121	1 3 
122	1 
123	1 
124	1 
125	1 2 
126	2 4 
127	1 
128	3 7 
129	1 
130	1 
131	1 7 
132	1 
133	6 7 
134	1 
135	1 
136	1 
137	1 
138	1 
139	4 7 
140	1 
141	1 6 
142	1 
143	1 
144	1 6 
145	1 
146	1 2 
147	1 4 
148	1 
149	1 
150	1 
151	1 2 
152	1 
153	1 6 
154	1 
155	1 
156	1 
157	1 8 
158	1 
159	1 
160	1 
161	5 6 
162	1 
163	1 
164	1 
165	1 5 
166	1 
167	1 
168	1 
169	1 8 
170	1 
171	1 4 
172	1 
173	1 5 
174	1 
175	1 
176	1 
177	1 8 
178	1 7 
179	1 7 
180	1 
