1	6 
2	1 3 6 
3	1 
4	6 
5	1 
6	6 
7	9 
8	2 4 5 
9	5 
10	3 
11	2 
12	1 
13	1 
14	5 
15	7 
16	1 6 8 
17	8 
18	7 
19	5 
20	6 
21	8 
22	1 
23	4 
24	4 
25	5 
26	3 
27	1 
28	9 
29	9 
30	6 
31	5 
32	1 2 9 
33	1 
34	6 
35	2 
36	8 
37	1 2 9 
38	7 
39	6 
40	1 
41	8 
42	7 
43	1 2 5 
44	4 
45	4 
46	4 
47	1 4 7 
48	2 
49	2 
50	4 
51	4 
52	8 
53	9 
54	4 
55	5 
56	7 
57	9 
58	3 
59	2 
60	1 
61	3 5 9 
62	8 
63	2 
64	7 
65	1 
66	7 
67	4 
68	1 
69	3 
70	3 
71	7 
72	1 
73	3 5 6 
74	7 
75	7 
76	7 
77	8 
78	4 
79	1 
80	4 
81	3 
82	2 
83	7 
84	7 
85	1 
86	7 
87	4 7 8 
88	7 
89	1 
90	9 
91	8 
92	6 
93	7 
94	8 
95	5 
96	4 
97	1 
98	2 7 9 
99	3 
100	2 4 7 
101	5 
102	4 
103	7 
104	1 
105	7 
106	1 
107	2 
108	1 
109	5 
110	1 
111	2 
112	3 
113	3 
114	7 
115	4 
116	9 
117	1 
118	6 
119	1 7 9 
120	6 
121	6 
122	1 
123	1 
124	1 3 7 
125	4 
126	4 
127	2 
128	7 
129	7 
130	1 
131	1 
132	7 
133	3 
134	2 
135	3 
136	1 2 8 
137	1 
138	3 
139	3 
140	3 
141	4 
142	3 
143	1 
144	1 
145	3 
146	1 4 9 
147	1 
148	4 
149	1 
150	1 
151	3 6 7 
152	1 
153	4 
154	7 
155	7 
156	1 
157	3 5 8 
158	7 
159	7 
160	7 
161	1 
162	2 3 7 
163	1 
164	1 6 7 
165	1 2 9 
166	1 
167	1 
168	1 
169	1 
170	1 
171	1 
172	1 4 6 
173	1 
174	1 
175	1 6 9 
176	1 
177	1 
178	1 
179	1 3 7 
180	1 
