1	8 
2	1 5 
3	4 
4	5 
5	7 
6	8 
7	5 
8	7 
9	6 
10	4 
11	8 
12	8 
13	1 
14	5 
15	1 
16	1 
17	4 
18	2 
19	1 
20	4 
21	1 2 
22	7 8 
23	7 
24	4 6 
25	7 
26	8 
27	3 
28	2 
29	8 
30	5 
31	6 
32	1 
33	2 
34	8 
35	6 
36	6 
37	4 
38	4 
39	8 
40	3 
41	3 
42	1 
43	5 
44	6 
45	1 
46	6 
47	2 
48	1 
49	6 
50	6 
51	3 
52	5 
53	6 
54	1 
55	1 6 
56	6 
57	1 
58	1 8 
59	7 
60	4 
61	7 
62	1 
63	5 
64	2 
65	5 
66	3 
67	1 
68	3 
69	8 
70	1 
71	6 
72	4 
73	1 6 
74	6 
75	3 
76	7 
77	6 
78	1 
79	6 
80	1 
81	1 
82	3 
83	4 
84	6 
85	5 
86	2 
87	1 
88	3 
89	4 
90	6 
91	1 
92	3 
93	7 
94	8 
95	1 
96	6 
97	4 
98	6 
99	6 
100	2 
101	7 
102	7 
103	7 
104	2 
105	6 
106	4 
107	4 
108	1 
109	8 
110	7 
111	1 3 
112	1 
113	3 
114	8 
115	1 
116	1 
117	6 
118	1 
119	8 
120	2 3 
121	2 4 
122	6 
123	3 
124	4 
125	4 8 
126	4 
127	6 
128	4 
129	1 
130	8 
131	1 
132	4 
133	1 
134	1 
135	8 
136	8 
137	2 5 
138	1 
139	3 4 
140	1 
141	4 
142	8 
143	1 8 
144	2 5 
145	4 
146	8 
147	1 
148	6 
149	4 
150	4 
151	6 
152	1 
153	6 
154	4 
155	1 2 
156	6 8 
157	6 
158	1 7 
159	1 
160	1 
161	1 
162	1 
163	1 
164	6 
165	1 
166	1 
167	6 
168	1 7 
169	6 
170	1 3 
171	1 
172	1 
173	1 
174	1 
175	1 
176	1 
177	1 
178	3 6 
179	1 
180	1 8 
