1	5 
2	5 
3	1 
4	3 
5	3 
6	1 
7	4 
8	5 
9	1 
10	2 
11	1 
12	1 
13	2 
14	4 
15	2 
16	1 
17	4 
18	1 
19	1 
20	1 
21	1 
22	3 
23	2 
24	3 
25	1 
26	2 
27	1 2 
28	1 
29	5 
30	2 
31	2 
32	4 
33	5 
34	1 
35	2 
36	2 
37	5 
38	1 2 
39	2 
40	1 
41	5 
42	1 
43	1 
44	3 
45	3 
46	3 
47	3 
48	5 
49	3 
50	3 
51	4 
52	4 
53	3 
54	4 
55	4 
56	5 
57	5 
58	1 
59	5 
60	4 
61	1 4 
62	3 
63	1 
64	5 
65	1 
66	4 
67	5 
68	2 
69	3 
70	5 
71	3 
72	1 
73	4 
74	2 
75	3 
76	2 
77	1 
78	3 
79	2 
80	4 
81	1 
82	1 
83	2 
84	1 
85	1 
86	1 
87	3 
88	2 
89	1 
90	1 
91	5 
92	1 
93	4 
94	4 
95	5 
96	1 
97	1 3 
98	2 
99	1 
100	3 
101	1 
102	4 
103	1 
104	1 
105	3 
106	3 
107	1 
108	1 3 
109	3 
110	1 
111	5 
112	3 4 
113	1 
114	3 
115	5 
116	3 
117	1 
118	2 
119	3 
120	5 
121	1 
122	1 
123	2 
124	2 
125	1 3 
126	2 
127	2 
128	3 
129	1 2 
130	1 
131	1 
132	3 
133	3 
134	1 
135	1 
136	3 
137	3 
138	1 5 
139	2 3 
140	3 
141	3 
142	3 
143	2 5 
144	1 
145	3 
146	1 
147	1 
148	1 
149	1 
150	1 
151	3 
152	3 4 
153	3 
154	3 
155	1 
156	1 
157	3 
158	1 3 
159	1 
160	1 
161	2 5 
162	1 5 
163	3 
164	1 
165	3 
166	3 
167	1 2 
168	1 
169	3 
170	1 2 
171	1 
172	1 
173	1 
174	1 4 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
