1	5 
2	3 
3	1 
4	4 
5	4 
6	1 
7	3 
8	1 
9	5 
10	1 5 
11	1 
12	1 
13	5 
14	1 
15	3 
16	5 
17	1 5 
18	2 
19	5 
20	1 3 
21	2 
22	1 
23	1 
24	2 
25	5 
26	5 
27	5 
28	2 
29	2 
30	5 
31	4 
32	4 
33	1 
34	5 
35	3 
36	4 
37	2 
38	5 
39	3 
40	5 
41	4 
42	5 
43	3 
44	3 
45	1 
46	3 
47	2 
48	3 
49	5 
50	5 
51	4 
52	5 
53	1 
54	1 
55	3 
56	5 
57	1 
58	4 
59	2 
60	5 
61	1 
62	1 
63	4 5 
64	5 
65	5 
66	3 
67	1 
68	3 
69	5 
70	5 
71	4 
72	1 
73	2 
74	3 
75	5 
76	2 
77	1 2 
78	4 
79	1 
80	5 
81	2 
82	1 4 
83	1 2 
84	1 
85	2 
86	1 
87	5 
88	4 
89	2 
90	5 
91	2 
92	5 
93	1 
94	4 
95	2 4 
96	1 5 
97	5 
98	5 
99	1 
100	2 4 
101	5 
102	1 
103	1 
104	1 
105	1 5 
106	1 
107	1 
108	1 
109	5 
110	5 
111	5 
112	4 
113	4 
114	1 3 
115	5 
116	1 
117	4 
118	5 
119	5 
120	1 
121	5 
122	4 
123	4 
124	1 
125	1 
126	1 
127	1 
128	5 
129	1 
130	5 
131	5 
132	1 2 
133	5 
134	1 
135	1 
136	1 
137	1 5 
138	1 
139	1 
140	1 
141	5 
142	1 
143	1 
144	5 
145	4 5 
146	1 
147	1 
148	1 
149	1 
150	5 
151	1 
152	4 5 
153	5 
154	1 
155	1 
156	1 
157	1 
158	5 
159	1 
160	5 
161	5 
162	1 
163	2 5 
164	1 
165	5 
166	5 
167	1 5 
168	1 
169	1 4 
170	1 
171	1 
172	5 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 5 
180	1 5 
