1	4 
2	1 
3	3 
4	2 
5	3 
6	2 
7	1 3 4 
8	4 
9	4 
10	1 
11	1 2 3 
12	2 
13	1 
14	4 
15	1 
16	3 
17	3 
18	3 
19	4 
20	2 
21	3 
22	1 
23	2 3 4 
24	2 
25	3 
26	1 3 4 
27	4 
28	4 
29	1 
30	2 
31	2 
32	1 
33	1 
34	1 
35	1 
36	3 
37	4 
38	1 3 4 
39	2 
40	3 
41	1 
42	1 
43	3 
44	3 
45	1 
46	3 
47	2 
48	1 2 4 
49	2 3 4 
50	1 
51	2 
52	2 
53	1 
54	4 
55	1 
56	2 
57	2 
58	3 
59	2 
60	1 
61	2 
62	2 
63	2 
64	3 
65	1 
66	2 
67	4 
68	3 
69	3 
70	4 
71	3 
72	2 
73	3 
74	1 2 3 
75	2 
76	1 
77	3 
78	3 
79	3 
80	3 
81	3 
82	2 
83	1 
84	3 
85	3 
86	4 
87	1 
88	2 
89	1 
90	2 
91	1 
92	1 
93	3 
94	1 
95	1 
96	1 
97	4 
98	4 
99	1 
100	4 
101	4 
102	2 3 4 
103	2 
104	4 
105	2 
106	3 
107	3 
108	2 
109	1 2 3 
110	3 
111	2 3 4 
112	2 
113	3 
114	1 
115	3 
116	1 
117	1 
118	1 
119	3 
120	4 
121	2 
122	1 
123	2 
124	1 
125	1 
126	3 
127	3 
128	2 3 4 
129	1 
130	2 
131	2 
132	4 
133	4 
134	4 
135	2 
136	1 
137	3 
138	3 
139	3 
140	2 3 4 
141	2 
142	2 
143	4 
144	4 
145	2 
146	4 
147	2 
148	2 
149	3 
150	2 
151	3 
152	3 
153	4 
154	1 
155	2 
156	1 2 3 
157	1 3 4 
158	1 
159	4 
160	1 
161	3 
162	3 
163	3 
164	2 
165	2 
166	3 
167	1 
168	2 
169	1 
170	1 
171	1 2 3 
172	3 
173	1 
174	1 3 4 
175	2 
176	2 
177	1 
178	1 
179	2 3 4 
180	3 
