1	3 
2	4 
3	3 
4	4 
5	1 
6	4 
7	3 
8	2 
9	1 
10	2 
11	3 
12	3 
13	2 
14	3 
15	1 
16	1 
17	4 
18	4 
19	1 
20	3 
21	2 
22	3 
23	3 
24	1 4 
25	1 
26	2 
27	4 
28	1 
29	2 
30	1 
31	3 
32	3 
33	2 
34	3 
35	2 
36	2 
37	1 4 
38	1 
39	1 
40	2 
41	2 
42	1 
43	1 
44	4 
45	2 
46	1 
47	2 
48	2 
49	2 
50	2 
51	3 
52	2 
53	1 
54	2 
55	1 4 
56	1 
57	3 
58	1 
59	3 
60	2 
61	4 
62	1 
63	1 
64	1 
65	3 
66	3 
67	1 
68	2 
69	2 
70	1 
71	4 
72	1 2 
73	1 3 
74	1 
75	3 
76	1 
77	2 
78	3 
79	2 
80	1 
81	1 
82	3 
83	1 
84	1 2 
85	1 
86	4 
87	3 
88	3 
89	4 
90	1 
91	3 4 
92	1 
93	1 4 
94	4 
95	4 
96	2 
97	1 
98	2 3 
99	3 
100	3 
101	3 
102	2 
103	2 
104	1 
105	3 
106	2 
107	2 
108	2 
109	2 
110	3 
111	2 
112	1 4 
113	4 
114	3 
115	1 
116	3 
117	3 
118	4 
119	1 
120	4 
121	1 
122	1 
123	2 
124	3 
125	3 
126	4 
127	4 
128	4 
129	1 
130	1 
131	3 
132	2 
133	1 
134	4 
135	4 
136	1 
137	1 2 
138	1 
139	3 
140	2 
141	1 2 
142	3 
143	3 
144	2 
145	2 
146	1 
147	1 2 
148	1 
149	3 
150	3 
151	1 
152	1 2 
153	2 
154	1 
155	1 
156	1 
157	1 
158	1 
159	1 
160	2 
161	3 
162	2 
163	1 2 
164	1 
165	1 2 
166	2 
167	2 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 3 
174	1 
175	1 
176	1 
177	1 3 
178	1 
179	1 2 
180	1 
