1	1 
2	5 
3	9 
4	6 
5	1 
6	4 
7	3 
8	2 
9	4 
10	6 
11	7 
12	5 
13	8 
14	4 
15	2 
16	5 
17	6 
18	6 
19	3 
20	8 
21	7 
22	3 
23	6 
24	4 
25	1 6 7 
26	8 
27	8 
28	1 
29	4 
30	4 
31	7 
32	1 
33	5 
34	3 
35	8 
36	1 
37	1 
38	3 
39	5 
40	1 
41	9 
42	5 
43	7 
44	1 
45	1 
46	1 
47	8 
48	4 
49	7 
50	9 
51	9 
52	7 
53	6 
54	1 
55	1 7 9 
56	4 
57	5 
58	3 
59	1 2 5 
60	1 
61	3 
62	8 
63	9 
64	6 
65	1 
66	9 
67	8 
68	5 
69	1 3 5 
70	9 
71	8 
72	3 
73	3 
74	4 
75	3 
76	5 
77	6 
78	2 
79	2 3 8 
80	2 
81	9 
82	1 
83	4 
84	1 
85	6 
86	2 
87	1 
88	5 
89	1 
90	2 4 8 
91	5 
92	3 
93	1 
94	2 
95	7 
96	3 
97	1 
98	3 
99	2 
100	2 
101	7 
102	7 
103	1 
104	3 
105	9 
106	9 
107	3 
108	9 
109	1 
110	5 
111	6 
112	9 
113	1 
114	9 
115	3 
116	6 
117	1 
118	5 
119	7 
120	5 
121	6 
122	2 
123	2 6 9 
124	3 
125	9 
126	7 
127	9 
128	7 
129	9 
130	1 
131	3 
132	9 
133	9 
134	9 
135	7 
136	1 
137	1 
138	7 
139	7 
140	9 
141	9 
142	7 
143	7 
144	9 
145	1 
146	5 7 9 
147	9 
148	1 
149	9 
150	1 
151	1 
152	1 2 7 
153	1 
154	1 
155	1 
156	7 8 9 
157	1 4 7 
158	1 
159	1 
160	1 
161	1 
162	1 
163	2 4 5 
164	1 
165	1 
166	1 
167	1 
168	1 2 6 
169	1 
170	2 7 8 
171	1 2 9 
172	1 
173	1 
174	4 6 7 
175	1 6 7 
176	1 
177	1 
178	1 3 6 
179	1 
180	1 
