1	3 
2	3 
3	3 
4	2 
5	4 
6	5 
7	4 
8	1 
9	4 
10	2 
11	5 
12	1 
13	2 
14	2 
15	1 
16	1 
17	3 
18	4 
19	1 
20	1 3 
21	2 
22	1 
23	4 
24	1 
25	4 5 
26	3 
27	1 3 
28	3 
29	5 
30	2 
31	1 
32	4 
33	2 
34	1 3 
35	4 
36	3 
37	4 
38	1 
39	2 
40	1 
41	1 
42	1 
43	1 
44	5 
45	1 3 
46	4 
47	3 
48	1 
49	3 
50	4 
51	3 
52	1 
53	4 
54	3 
55	4 
56	5 
57	3 
58	1 3 
59	3 
60	4 
61	3 
62	1 
63	5 
64	1 
65	2 
66	3 
67	5 
68	1 
69	1 
70	4 
71	5 
72	3 
73	5 
74	4 
75	4 
76	4 
77	1 
78	5 
79	3 
80	1 
81	4 
82	5 
83	2 
84	4 
85	1 
86	4 
87	5 
88	4 5 
89	5 
90	2 
91	4 
92	4 
93	4 
94	4 
95	3 
96	5 
97	2 
98	4 
99	3 
100	2 
101	2 
102	3 
103	2 
104	5 
105	1 3 
106	5 
107	4 
108	3 
109	1 4 
110	4 
111	2 4 
112	5 
113	2 
114	2 
115	2 3 
116	1 
117	4 
118	1 
119	3 4 
120	4 
121	3 
122	1 
123	2 
124	1 
125	3 
126	3 
127	4 
128	3 
129	4 
130	2 
131	1 
132	4 
133	1 
134	4 
135	1 
136	4 
137	3 
138	1 
139	4 
140	1 5 
141	4 
142	4 
143	3 
144	4 
145	1 
146	1 
147	3 
148	3 
149	1 
150	3 
151	4 
152	3 
153	1 
154	1 
155	4 
156	1 
157	1 
158	3 
159	3 
160	1 3 
161	3 
162	3 
163	1 2 
164	3 
165	1 
166	1 
167	2 4 
168	1 
169	1 4 
170	1 
171	1 
172	1 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 3 
179	1 
180	1 
