1	3 
2	6 
3	1 
4	3 
5	3 
6	1 
7	1 
8	5 
9	2 
10	3 
11	5 
12	1 
13	2 
14	1 
15	5 
16	4 
17	1 
18	6 
19	5 
20	2 
21	3 
22	5 
23	4 5 
24	1 
25	1 
26	3 
27	1 
28	1 
29	3 
30	6 
31	4 
32	6 
33	3 
34	2 
35	3 
36	6 
37	2 
38	3 
39	2 
40	2 
41	5 
42	1 
43	3 
44	5 
45	1 
46	4 
47	3 
48	1 4 
49	3 4 
50	1 
51	1 
52	3 
53	5 
54	4 
55	5 
56	4 
57	3 
58	6 
59	4 
60	5 
61	1 
62	4 
63	6 
64	5 
65	1 
66	4 
67	1 6 
68	3 
69	6 
70	2 
71	5 
72	3 
73	3 
74	6 
75	4 
76	4 
77	2 
78	6 
79	3 
80	5 
81	1 
82	1 6 
83	2 3 
84	2 
85	5 
86	3 
87	1 
88	6 
89	1 
90	1 2 
91	1 
92	3 
93	6 
94	4 
95	4 
96	1 
97	3 
98	6 
99	1 5 
100	6 
101	3 
102	2 3 
103	1 
104	5 
105	4 
106	3 
107	6 
108	1 
109	5 
110	3 
111	3 
112	3 
113	1 
114	6 
115	3 
116	1 
117	3 
118	3 
119	5 
120	1 
121	6 
122	3 6 
123	3 
124	4 
125	1 
126	1 
127	6 
128	3 
129	1 
130	3 
131	3 
132	3 
133	5 
134	1 
135	3 
136	3 
137	5 
138	1 3 
139	3 
140	5 
141	1 
142	1 
143	3 
144	3 4 
145	5 
146	1 
147	1 
148	3 4 
149	3 
150	1 
151	3 
152	1 
153	1 
154	1 
155	3 
156	1 
157	1 
158	1 3 
159	3 
160	3 
161	1 2 
162	1 3 
163	3 
164	3 
165	3 
166	3 
167	3 
168	3 
169	1 
170	1 
171	1 
172	1 
173	1 
174	3 
175	1 5 
176	3 
177	1 
178	1 
179	1 3 
180	1 
