1	1 
2	2 
3	2 
4	2 
5	1 
6	2 
7	1 
8	1 
9	3 
10	1 2 3 
11	3 
12	1 2 3 
13	3 
14	1 2 3 
15	1 
16	3 
17	1 
18	3 
19	2 
20	1 2 3 
21	2 
22	2 
23	1 
24	3 
25	1 2 3 
26	1 2 3 
27	1 
28	2 
29	1 
30	2 
31	3 
32	1 
33	1 2 3 
34	3 
35	2 
36	3 
37	2 
38	1 
39	2 
40	2 
41	3 
42	1 
43	2 
44	3 
45	1 
46	1 2 3 
47	2 
48	2 
49	3 
50	1 
51	2 
52	2 
53	3 
54	1 
55	2 
56	2 
57	3 
58	2 
59	1 2 3 
60	2 
61	2 
62	1 
63	2 
64	1 
65	3 
66	1 
67	3 
68	1 
69	1 
70	3 
71	1 2 3 
72	3 
73	1 
74	3 
75	1 
76	1 
77	3 
78	1 
79	2 
80	2 
81	1 
82	1 
83	2 
84	2 
85	1 2 3 
86	3 
87	1 
88	3 
89	1 
90	1 
91	2 
92	1 2 3 
93	3 
94	3 
95	2 
96	3 
97	3 
98	1 2 3 
99	3 
100	3 
101	3 
102	2 
103	3 
104	3 
105	3 
106	3 
107	2 
108	1 
109	2 
110	3 
111	3 
112	1 
113	3 
114	2 
115	3 
116	2 
117	1 
118	2 
119	3 
120	2 
121	2 
122	3 
123	1 
124	2 
125	1 
126	1 2 3 
127	3 
128	2 
129	1 
130	1 
131	3 
132	1 
133	1 2 3 
134	1 
135	3 
136	3 
137	2 
138	2 
139	1 
140	1 
141	2 
142	2 
143	1 
144	2 
145	3 
146	1 
147	2 
148	1 
149	1 
150	1 2 3 
151	3 
152	2 
153	3 
154	3 
155	1 
156	1 2 3 
157	2 
158	3 
159	1 
160	1 
161	1 
162	1 
163	2 
164	1 
165	2 
166	2 
167	2 
168	1 
169	3 
170	1 
171	1 
172	1 2 3 
173	1 
174	3 
175	1 
176	3 
177	2 
178	1 
179	1 
180	1 
