1	5 
2	5 
3	4 
4	2 
5	6 
6	4 
7	2 
8	6 
9	8 
10	1 
11	3 
12	3 
13	7 
14	8 
15	1 4 8 
16	6 
17	6 
18	4 
19	3 
20	7 
21	2 
22	1 
23	3 
24	7 
25	1 
26	1 
27	4 
28	1 
29	4 
30	1 
31	1 
32	1 
33	1 
34	5 
35	6 
36	8 
37	1 
38	7 
39	2 
40	1 
41	6 
42	1 
43	5 
44	5 
45	2 
46	1 
47	6 
48	6 
49	4 
50	1 3 7 
51	2 
52	5 
53	1 
54	6 
55	3 
56	1 
57	3 
58	1 
59	6 
60	8 
61	1 4 8 
62	2 
63	6 
64	2 
65	7 
66	5 
67	5 
68	2 
69	5 
70	1 
71	1 
72	6 
73	2 
74	1 
75	5 
76	1 
77	7 
78	2 
79	4 
80	3 
81	7 
82	8 
83	4 
84	8 
85	1 
86	3 
87	1 
88	5 
89	5 
90	7 
91	7 
92	6 
93	7 
94	2 
95	3 
96	4 
97	4 7 8 
98	7 
99	4 
100	3 
101	4 
102	2 
103	3 
104	4 
105	4 
106	3 
107	3 5 6 
108	1 4 5 
109	1 
110	8 
111	7 
112	3 
113	8 
114	8 
115	8 
116	3 5 7 
117	1 6 8 
118	3 
119	8 
120	7 
121	8 
122	7 
123	1 
124	8 
125	4 
126	1 
127	1 
128	8 
129	7 
130	1 3 8 
131	7 
132	3 
133	1 
134	1 
135	1 
136	1 
137	3 
138	1 
139	1 2 8 
140	1 
141	3 
142	1 
143	3 
144	1 
145	3 
146	1 5 7 
147	1 
148	1 
149	1 
150	1 
151	6 7 8 
152	1 
153	1 
154	1 
155	1 
156	1 
157	1 3 7 
158	1 
159	1 
160	1 
161	1 
162	1 
163	2 4 7 
164	1 
165	1 
166	1 
167	2 4 6 
168	1 
169	1 2 4 
170	1 
171	1 
172	3 4 8 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 3 7 
