1	1 2 
2	2 
3	4 
4	1 
5	3 
6	3 
7	1 
8	1 
9	1 5 
10	1 2 
11	3 
12	1 
13	1 
14	4 
15	3 
16	1 2 
17	1 3 
18	4 
19	3 
20	5 
21	4 
22	2 5 
23	2 
24	4 
25	1 
26	3 
27	4 
28	2 
29	3 
30	1 4 
31	3 
32	1 
33	1 
34	5 
35	3 
36	4 
37	4 
38	3 4 
39	5 
40	4 
41	3 
42	2 
43	2 
44	2 
45	3 
46	1 
47	5 
48	3 
49	4 
50	1 
51	2 
52	1 3 
53	2 5 
54	1 
55	1 
56	1 
57	2 
58	1 
59	4 
60	1 
61	2 
62	3 
63	1 
64	5 
65	1 
66	4 
67	4 
68	2 
69	2 
70	1 
71	2 
72	5 
73	5 
74	2 
75	5 
76	4 
77	5 
78	1 
79	2 
80	2 
81	1 2 
82	1 
83	4 
84	1 
85	4 
86	1 
87	2 
88	1 
89	5 
90	1 2 
91	1 
92	1 4 
93	4 
94	1 
95	5 
96	4 
97	4 
98	1 
99	2 
100	1 
101	3 
102	2 
103	5 
104	2 4 
105	1 
106	1 
107	3 
108	4 
109	5 
110	5 
111	1 
112	3 
113	4 
114	2 
115	5 
116	2 
117	2 
118	4 
119	3 
120	3 
121	4 
122	1 
123	2 
124	4 
125	2 
126	3 
127	1 
128	2 
129	2 
130	1 
131	3 
132	4 
133	3 
134	4 
135	2 
136	1 
137	4 
138	4 
139	4 
140	4 
141	1 2 
142	2 
143	2 
144	2 
145	2 
146	1 2 
147	4 
148	4 
149	2 
150	4 
151	2 
152	2 
153	4 
154	1 
155	1 
156	1 2 
157	2 
158	4 
159	1 
160	4 
161	1 
162	1 
163	1 5 
164	1 
165	2 
166	1 
167	1 5 
168	2 4 
169	1 
170	1 
171	2 
172	1 4 
173	1 
174	1 
175	1 
176	1 2 
177	1 
178	1 4 
179	2 3 
180	2 5 
