1	4 
2	2 
3	8 
4	3 
5	1 
6	1 
7	4 
8	1 
9	2 
10	4 
11	3 
12	7 
13	7 
14	9 
15	8 
16	5 
17	6 
18	1 
19	5 
20	4 
21	8 
22	5 
23	9 
24	4 
25	9 
26	9 
27	3 
28	3 
29	4 
30	1 4 6 
31	5 
32	1 
33	1 5 9 
34	5 
35	1 
36	3 
37	1 
38	8 
39	6 
40	6 
41	2 
42	2 
43	5 
44	7 
45	8 
46	8 
47	4 
48	8 
49	1 
50	9 
51	3 
52	4 5 9 
53	1 
54	1 
55	7 
56	9 
57	6 
58	1 
59	2 
60	1 
61	3 
62	2 
63	9 
64	9 
65	7 
66	3 
67	7 
68	1 
69	5 
70	1 
71	4 
72	9 
73	9 
74	6 
75	2 
76	2 
77	4 
78	7 
79	4 5 7 
80	1 
81	1 
82	3 
83	7 
84	2 
85	5 
86	9 
87	1 
88	9 
89	9 
90	9 
91	5 
92	9 
93	5 
94	7 
95	1 
96	1 
97	4 
98	1 
99	1 
100	1 
101	4 
102	7 
103	7 
104	9 
105	1 5 6 
106	5 
107	1 
108	7 
109	2 
110	4 7 9 
111	2 
112	9 
113	9 
114	1 
115	2 
116	9 
117	7 
118	1 
119	2 
120	3 8 9 
121	9 
122	1 
123	1 
124	1 
125	1 
126	1 
127	9 
128	9 
129	5 
130	9 
131	5 
132	1 2 5 
133	1 
134	9 
135	1 
136	5 
137	1 6 7 
138	1 
139	1 
140	1 
141	9 
142	1 
143	5 
144	9 
145	1 
146	9 
147	1 
148	9 
149	9 
150	9 
151	1 
152	3 8 9 
153	9 
154	2 3 6 
155	1 
156	1 
157	4 7 8 
158	5 6 8 
159	1 
160	1 
161	5 8 9 
162	2 5 6 
163	9 
164	1 
165	1 
166	9 
167	9 
168	1 
169	9 
170	1 
171	6 7 9 
172	1 
173	3 5 9 
174	1 
175	2 5 8 
176	1 2 5 
177	1 2 5 
178	2 5 7 
179	1 
180	1 
