1	3 
2	3 
3	3 
4	3 
5	3 
6	2 
7	2 
8	3 
9	3 
10	3 
11	1 2 3 
12	2 
13	3 
14	3 
15	2 
16	2 
17	3 
18	3 
19	2 
20	3 
21	3 
22	3 
23	3 
24	1 
25	2 
26	1 
27	2 
28	1 
29	1 
30	1 
31	3 
32	2 
33	3 
34	3 
35	2 
36	2 
37	1 2 3 
38	1 2 3 
39	2 
40	3 
41	3 
42	3 
43	2 
44	1 
45	2 
46	2 
47	3 
48	3 
49	1 
50	1 
51	1 
52	2 
53	1 
54	3 
55	1 2 3 
56	2 
57	3 
58	1 2 3 
59	1 
60	1 
61	1 
62	1 2 3 
63	3 
64	1 
65	3 
66	3 
67	1 
68	2 
69	2 
70	3 
71	1 
72	1 
73	2 
74	1 2 3 
75	1 2 3 
76	2 
77	1 2 3 
78	1 
79	3 
80	3 
81	1 
82	2 
83	3 
84	1 2 3 
85	1 
86	1 
87	3 
88	2 
89	3 
90	3 
91	3 
92	2 
93	3 
94	1 
95	3 
96	1 
97	3 
98	3 
99	1 
100	2 
101	1 
102	1 
103	3 
104	1 
105	3 
106	1 
107	1 2 3 
108	2 
109	1 
110	2 
111	2 
112	2 
113	1 2 3 
114	1 
115	3 
116	1 
117	3 
118	1 2 3 
119	1 
120	2 
121	2 
122	3 
123	3 
124	2 
125	1 
126	3 
127	3 
128	1 
129	2 
130	1 
131	3 
132	1 2 3 
133	3 
134	1 
135	1 
136	1 
137	3 
138	1 
139	2 
140	1 
141	1 2 3 
142	2 
143	2 
144	1 2 3 
145	1 
146	1 
147	3 
148	2 
149	1 
150	3 
151	1 
152	1 
153	2 
154	3 
155	1 2 3 
156	1 
157	1 
158	3 
159	2 
160	1 
161	3 
162	2 
163	1 
164	1 2 3 
165	2 
166	1 
167	3 
168	3 
169	2 
170	3 
171	3 
172	3 
173	1 
174	3 
175	1 
176	3 
177	1 
178	3 
179	3 
180	3 
