1	6 
2	5 
3	5 
4	8 
5	9 
6	6 
7	5 
8	3 
9	1 
10	2 
11	8 
12	7 
13	10 
14	8 
15	5 
16	8 
17	8 
18	9 
19	1 
20	9 
21	9 
22	2 
23	4 
24	6 
25	2 
26	1 
27	10 
28	1 
29	9 
30	5 
31	4 
32	7 
33	1 
34	4 
35	8 
36	9 
37	7 
38	3 
39	3 
40	8 
41	2 
42	7 
43	9 
44	10 
45	4 
46	9 
47	10 
48	5 
49	4 
50	8 
51	3 
52	6 
53	1 2 10 
54	2 
55	4 
56	10 
57	1 
58	9 
59	1 
60	3 
61	4 
62	8 
63	9 
64	3 4 9 
65	1 
66	5 
67	10 
68	4 
69	7 
70	1 
71	2 
72	8 
73	7 
74	2 
75	6 
76	3 
77	9 
78	4 
79	10 
80	7 
81	5 
82	4 
83	5 
84	9 
85	1 4 5 
86	2 
87	1 
88	8 
89	5 
90	7 
91	9 
92	1 
93	1 6 7 
94	7 
95	7 
96	2 
97	2 
98	8 
99	3 
100	2 
101	7 
102	4 
103	1 
104	1 
105	9 
106	2 
107	6 
108	3 
109	3 
110	6 
111	1 4 8 
112	2 5 6 
113	3 
114	1 
115	2 
116	4 
117	1 
118	1 
119	6 
120	6 
121	1 
122	1 6 10 
123	6 
124	6 
125	6 
126	1 2 3 
127	2 
128	1 
129	1 
130	1 
131	1 
132	2 
133	1 2 7 
134	1 
135	1 
136	1 
137	1 
138	3 7 9 
139	2 
140	2 
141	2 
142	3 5 8 
143	2 6 10 
144	1 
145	1 
146	2 
147	2 
148	1 
149	1 5 6 
150	2 
151	2 3 6 
152	1 
153	2 
154	1 
155	2 7 10 
156	1 3 9 
157	4 6 8 
158	2 
159	1 2 3 
160	1 
161	1 4 7 
162	2 3 10 
163	1 
164	1 
165	1 
166	3 6 7 
167	1 
168	2 
169	1 2 6 
170	1 
171	2 
172	2 4 7 
173	1 
174	1 
175	1 2 8 
176	1 
177	1 
178	1 
179	2 3 5 
180	2 4 10 
