1	7 
2	6 
3	1 
4	1 
5	1 5 7 
6	4 
7	1 
8	2 
9	1 
10	4 
11	5 
12	1 
13	5 
14	1 
15	1 
16	2 
17	4 
18	3 
19	1 
20	1 
21	3 
22	1 
23	2 
24	1 
25	1 
26	7 
27	2 
28	4 
29	1 
30	1 
31	5 
32	2 
33	1 
34	2 
35	6 
36	1 
37	5 
38	2 
39	1 
40	1 
41	7 
42	2 
43	1 2 7 
44	6 
45	3 
46	3 
47	5 
48	1 
49	2 
50	6 
51	2 
52	5 
53	1 
54	6 
55	2 
56	3 
57	5 
58	7 
59	1 
60	7 
61	1 
62	4 
63	2 
64	2 
65	2 
66	2 
67	1 
68	2 
69	7 
70	4 
71	1 
72	2 
73	2 
74	4 
75	1 
76	5 
77	1 
78	2 
79	6 
80	5 
81	3 
82	2 
83	1 
84	5 
85	3 
86	3 
87	2 
88	5 
89	1 
90	7 
91	1 
92	2 
93	1 
94	2 
95	2 
96	1 
97	2 
98	1 3 6 
99	1 2 3 
100	2 
101	7 
102	1 
103	6 
104	2 
105	4 
106	6 
107	1 2 4 
108	2 
109	6 
110	2 4 5 
111	6 
112	5 
113	1 5 7 
114	5 
115	1 
116	2 
117	5 
118	2 
119	4 
120	4 
121	5 
122	1 
123	2 6 7 
124	4 
125	5 
126	4 
127	6 
128	2 
129	2 
130	5 
131	1 
132	4 5 6 
133	5 
134	1 2 5 
135	5 
136	1 3 6 
137	2 3 5 
138	2 
139	2 
140	2 
141	5 
142	2 
143	2 
144	1 2 7 
145	5 
146	1 2 4 
147	1 2 5 
148	1 
149	1 6 7 
150	2 
151	5 
152	2 
153	5 
154	2 3 4 
155	2 
156	1 
157	1 
158	5 
159	2 
160	2 
161	2 
162	1 
163	2 
164	2 
165	1 
166	2 
167	1 2 3 
168	1 
169	2 
170	1 
171	1 
172	1 
173	2 
174	1 
175	1 
176	1 
177	1 2 6 
178	2 4 5 
179	2 
180	2 
