1	3 
2	4 
3	1 
4	5 
5	9 
6	2 
7	2 
8	1 
9	5 
10	3 
11	8 
12	8 
13	5 
14	9 
15	5 
16	4 
17	5 
18	3 
19	3 
20	8 
21	7 
22	6 
23	6 
24	8 
25	8 
26	4 
27	4 6 7 
28	2 
29	5 
30	1 2 6 
31	1 
32	1 
33	2 
34	6 
35	3 
36	5 
37	6 
38	1 
39	7 
40	1 6 9 
41	9 
42	5 
43	2 
44	8 
45	4 
46	9 
47	1 
48	9 
49	2 
50	2 
51	4 
52	8 
53	6 
54	3 
55	6 
56	6 7 9 
57	2 
58	8 
59	1 
60	9 
61	7 
62	4 
63	5 
64	6 
65	6 
66	3 
67	4 6 9 
68	6 
69	5 7 8 
70	4 
71	4 
72	7 
73	6 
74	5 
75	5 
76	7 
77	3 
78	9 
79	1 6 8 
80	4 
81	2 
82	2 
83	3 
84	7 
85	7 
86	3 
87	8 
88	3 
89	2 
90	4 
91	7 
92	2 
93	8 
94	6 
95	1 
96	2 
97	1 7 9 
98	1 
99	3 
100	6 
101	6 
102	1 2 6 
103	1 
104	7 
105	7 
106	8 
107	1 3 6 
108	8 
109	3 
110	2 
111	8 
112	1 
113	7 
114	7 
115	3 
116	3 
117	3 
118	7 
119	6 
120	6 
121	7 
122	6 
123	7 
124	6 
125	6 
126	1 
127	1 
128	1 
129	1 
130	6 
131	7 
132	6 
133	6 
134	1 4 8 
135	1 
136	7 
137	6 
138	1 
139	1 
140	6 
141	1 
142	1 3 7 
143	1 
144	1 
145	3 6 9 
146	1 
147	1 
148	1 6 8 
149	1 7 9 
150	1 
151	1 
152	1 
153	6 
154	6 
155	1 
156	6 
157	1 4 6 
158	6 
159	1 
160	6 
161	1 
162	1 
163	1 
164	1 
165	1 
166	1 
167	1 
168	1 
169	1 3 6 
170	6 
171	1 
172	1 
173	1 
174	1 
175	1 5 8 
176	1 
177	1 
178	1 
179	1 
180	1 
