1	5 
2	7 
3	1 
4	5 
5	1 
6	3 
7	8 
8	3 
9	6 
10	4 
11	5 
12	6 
13	4 
14	5 
15	2 
16	1 
17	7 
18	8 
19	1 
20	3 
21	1 
22	8 
23	3 
24	4 
25	1 6 7 
26	6 
27	6 
28	3 
29	1 5 6 
30	8 
31	1 
32	1 
33	3 
34	1 
35	1 
36	4 
37	1 
38	1 2 4 
39	1 
40	2 
41	2 
42	5 
43	7 
44	1 
45	4 
46	8 
47	8 
48	1 
49	4 
50	3 
51	2 
52	6 
53	4 
54	1 
55	5 
56	2 
57	1 
58	1 4 7 
59	8 
60	4 
61	4 
62	2 
63	5 
64	7 
65	3 
66	5 
67	6 
68	6 
69	5 
70	2 
71	8 
72	2 
73	7 
74	3 
75	1 2 8 
76	4 
77	5 
78	2 
79	6 
80	6 
81	2 
82	6 
83	2 
84	2 
85	7 
86	4 
87	5 
88	1 
89	7 
90	2 
91	5 
92	2 
93	7 
94	5 
95	4 
96	7 
97	1 5 7 
98	1 2 3 
99	1 
100	1 
101	2 
102	7 
103	1 
104	1 
105	1 
106	2 
107	1 
108	2 
109	7 
110	1 
111	1 
112	7 
113	7 
114	5 
115	5 
116	1 
117	7 
118	5 
119	1 
120	2 
121	1 4 5 
122	1 3 7 
123	1 
124	2 
125	2 
126	1 
127	1 
128	2 
129	7 
130	5 6 7 
131	7 
132	1 
133	1 
134	1 
135	1 
136	1 
137	7 
138	1 6 7 
139	1 
140	1 
141	1 
142	2 
143	1 
144	1 
145	2 
146	2 
147	2 
148	2 
149	3 6 7 
150	1 2 4 
151	1 
152	1 
153	2 
154	2 
155	1 
156	2 
157	1 
158	1 
159	2 
160	1 
161	1 
162	2 
163	1 
164	1 
165	1 
166	1 
167	2 3 8 
168	3 7 8 
169	1 2 8 
170	1 
171	1 
172	1 
173	1 
174	1 
175	1 
176	1 
177	2 4 7 
178	1 
179	1 5 8 
180	1 
