1	2 
2	1 
3	6 
4	1 
5	6 
6	4 
7	3 
8	2 
9	6 
10	1 
11	1 
12	4 
13	2 
14	7 
15	3 
16	6 
17	1 
18	6 
19	1 
20	2 
21	5 
22	4 
23	4 
24	6 
25	6 
26	5 
27	5 
28	6 
29	2 6 
30	7 
31	5 
32	4 
33	5 
34	3 
35	2 5 
36	7 
37	5 
38	5 
39	7 
40	1 
41	1 
42	3 
43	1 
44	1 2 
45	7 
46	2 
47	6 
48	5 
49	2 
50	3 
51	2 
52	7 
53	3 
54	2 
55	6 
56	2 5 
57	4 
58	2 
59	7 
60	7 
61	1 
62	6 
63	3 
64	4 
65	7 
66	1 
67	4 
68	3 
69	7 
70	1 
71	1 
72	7 
73	3 
74	6 
75	5 
76	3 4 
77	1 
78	7 
79	5 
80	7 
81	1 2 
82	3 
83	4 
84	1 
85	3 
86	3 
87	7 
88	4 
89	4 
90	4 
91	4 
92	3 
93	1 
94	1 
95	4 
96	1 
97	1 7 
98	1 
99	3 
100	5 
101	7 
102	7 
103	3 5 
104	4 
105	5 
106	5 
107	4 
108	4 
109	7 
110	1 
111	3 
112	1 
113	4 
114	5 
115	1 
116	4 
117	3 5 
118	3 
119	5 
120	1 
121	5 
122	1 
123	1 
124	3 
125	4 
126	5 
127	3 
128	3 
129	5 
130	1 
131	4 
132	4 
133	1 
134	5 
135	1 
136	4 
137	5 
138	4 
139	1 
140	4 
141	5 
142	5 
143	1 
144	5 
145	1 5 
146	1 
147	1 
148	1 
149	3 7 
150	1 4 
151	4 5 
152	1 
153	1 
154	1 
155	1 
156	1 
157	1 
158	1 
159	1 
160	1 
161	1 
162	1 
163	1 3 
164	1 
165	4 7 
166	1 
167	1 
168	1 
169	3 5 
170	1 
171	1 
172	1 
173	1 
174	1 5 
175	1 
176	1 
177	1 
178	1 5 
179	1 
180	1 
