1	5 
2	2 
3	1 
4	2 
5	5 
6	5 
7	1 3 5 
8	5 
9	3 
10	4 
11	3 
12	4 
13	2 3 4 
14	5 
15	1 
16	1 
17	3 
18	3 
19	1 2 3 
20	1 
21	3 
22	5 
23	3 
24	3 
25	2 
26	1 
27	1 
28	5 
29	5 
30	3 
31	4 
32	1 
33	2 
34	1 
35	5 
36	3 
37	3 
38	3 
39	2 
40	1 
41	1 
42	3 4 5 
43	1 
44	3 
45	4 
46	2 
47	1 
48	1 
49	1 
50	4 
51	3 
52	1 
53	5 
54	4 
55	1 
56	2 3 5 
57	1 
58	2 
59	5 
60	1 
61	1 
62	4 
63	3 
64	4 
65	3 
66	1 
67	4 
68	3 
69	5 
70	1 
71	2 
72	5 
73	3 4 5 
74	1 
75	1 
76	5 
77	3 
78	4 
79	5 
80	5 
81	1 
82	2 
83	3 
84	4 
85	1 
86	5 
87	2 
88	1 
89	5 
90	4 
91	3 
92	1 
93	1 
94	4 
95	1 
96	1 
97	1 3 5 
98	2 
99	3 
100	1 
101	1 
102	1 
103	2 
104	3 
105	2 
106	5 
107	1 
108	4 
109	4 
110	1 
111	3 
112	2 
113	1 
114	1 
115	4 
116	3 
117	1 
118	1 
119	2 
120	5 
121	2 
122	5 
123	1 
124	1 
125	1 2 3 
126	3 
127	1 
128	4 
129	5 
130	1 
131	4 
132	1 
133	1 2 4 
134	4 
135	3 
136	4 
137	1 3 4 
138	1 
139	4 
140	1 
141	3 
142	4 
143	4 
144	4 
145	4 
146	2 3 4 
147	1 
148	1 
149	3 
150	1 
151	1 
152	1 
153	1 
154	1 
155	1 
156	1 2 4 
157	1 
158	2 3 5 
159	1 
160	1 
161	3 4 5 
162	1 
163	2 4 5 
164	1 
165	1 2 4 
166	1 
167	1 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 3 4 
174	1 
175	1 
176	1 
177	1 
178	1 3 5 
179	1 
180	1 
