1	1 
2	4 
3	1 
4	1 
5	4 
6	5 
7	3 
8	2 
9	4 
10	2 
11	4 
12	1 3 
13	5 
14	1 
15	1 
16	5 
17	3 
18	4 
19	1 2 
20	4 
21	5 
22	2 
23	1 
24	2 
25	1 5 
26	3 4 
27	2 4 
28	1 
29	3 
30	2 
31	1 
32	4 
33	4 
34	5 
35	4 
36	4 
37	5 
38	4 
39	1 
40	4 
41	4 
42	1 
43	1 
44	1 5 
45	3 
46	4 
47	5 
48	1 
49	1 
50	4 
51	2 
52	4 
53	3 4 
54	1 
55	2 
56	1 
57	4 
58	4 
59	2 
60	1 
61	3 
62	1 4 
63	1 
64	1 
65	5 
66	4 
67	3 
68	4 5 
69	1 
70	4 
71	2 
72	3 
73	4 
74	1 
75	4 
76	4 
77	3 
78	1 
79	4 
80	1 
81	2 
82	1 4 
83	4 
84	3 
85	1 
86	2 4 
87	1 5 
88	5 
89	4 
90	4 
91	4 
92	4 
93	4 
94	4 
95	1 
96	1 
97	4 
98	1 
99	4 
100	1 
101	4 
102	4 
103	1 
104	1 4 
105	4 
106	1 
107	4 
108	1 
109	1 
110	4 
111	2 
112	2 
113	3 4 
114	4 
115	1 
116	4 
117	1 
118	4 
119	4 
120	4 
121	4 
122	4 
123	1 
124	2 
125	4 
126	1 3 
127	1 
128	4 
129	4 
130	1 4 
131	2 
132	4 
133	4 
134	1 
135	1 
136	4 
137	2 4 
138	1 
139	4 
140	4 
141	1 
142	1 
143	1 
144	2 4 
145	1 2 
146	4 
147	1 
148	4 
149	4 
150	1 
151	1 
152	4 
153	4 
154	4 
155	1 
156	4 
157	4 
158	1 4 
159	4 
160	4 
161	1 4 
162	1 
163	4 
164	1 
165	4 
166	1 2 
167	1 
168	1 
169	4 5 
170	4 
171	1 
172	1 
173	4 
174	4 
175	1 
176	4 
177	1 4 
178	1 
179	1 
180	1 
