1	4 5 
2	5 
3	1 
4	2 
5	5 
6	6 
7	1 
8	1 
9	4 
10	1 
11	1 
12	7 
13	3 
14	7 
15	5 
16	2 
17	1 5 
18	7 
19	1 
20	1 
21	6 
22	1 
23	4 
24	6 
25	2 
26	7 
27	3 
28	4 
29	1 
30	4 
31	1 
32	5 
33	5 
34	2 
35	4 
36	6 
37	7 
38	2 
39	6 
40	2 5 
41	4 
42	1 6 
43	1 
44	1 
45	4 
46	1 
47	1 
48	5 
49	7 
50	7 
51	2 
52	2 6 
53	5 
54	7 
55	3 
56	4 
57	3 
58	2 
59	2 
60	5 
61	6 
62	2 
63	3 
64	3 
65	6 
66	7 
67	4 
68	1 
69	5 
70	5 
71	3 
72	3 
73	5 
74	1 
75	1 
76	4 6 
77	5 
78	1 
79	5 
80	3 
81	5 
82	1 
83	3 
84	4 
85	1 
86	3 
87	6 
88	2 
89	6 
90	5 
91	2 
92	6 
93	5 
94	5 
95	1 
96	1 
97	5 
98	5 
99	2 
100	6 
101	5 
102	2 
103	3 
104	3 
105	5 
106	5 7 
107	6 
108	5 
109	1 
110	1 
111	5 
112	3 4 
113	1 
114	1 
115	6 
116	5 7 
117	1 
118	6 
119	1 
120	1 
121	1 
122	1 
123	5 
124	1 
125	1 
126	1 5 
127	1 
128	5 6 
129	1 
130	1 
131	1 
132	5 
133	6 
134	1 
135	6 
136	1 
137	1 
138	5 6 
139	6 
140	1 5 
141	5 
142	1 
143	5 
144	1 
145	5 
146	5 6 
147	1 5 
148	1 
149	1 3 
150	1 
151	1 6 
152	1 5 
153	5 7 
154	3 6 
155	1 
156	1 
157	5 
158	1 6 
159	1 5 
160	5 
161	5 
162	1 
163	5 
164	5 6 
165	5 
166	1 
167	5 
168	1 
169	1 
170	1 2 
171	1 
172	1 5 
173	2 5 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
