1	9 
2	4 
3	6 
4	2 9 10 
5	8 
6	8 
7	4 
8	4 
9	10 
10	10 
11	7 
12	2 
13	6 
14	2 
15	3 
16	3 
17	10 
18	3 
19	8 
20	8 
21	4 
22	2 
23	3 
24	8 
25	2 
26	1 
27	6 
28	5 
29	4 
30	5 
31	5 
32	2 
33	5 
34	9 
35	10 
36	4 
37	9 
38	4 
39	7 
40	1 5 7 
41	9 
42	10 
43	4 
44	6 
45	2 5 9 
46	5 
47	2 
48	1 
49	1 
50	1 
51	9 
52	3 
53	6 
54	1 8 10 
55	1 
56	8 
57	10 
58	2 
59	7 
60	7 
61	1 
62	7 
63	6 
64	9 
65	7 
66	3 
67	6 
68	3 
69	9 
70	6 
71	5 
72	7 
73	10 
74	5 
75	1 
76	3 
77	8 
78	5 
79	1 
80	9 
81	9 
82	6 
83	3 5 7 
84	1 
85	4 
86	6 
87	2 
88	6 
89	1 3 5 
90	2 
91	3 
92	8 
93	3 
94	1 4 10 
95	1 
96	5 
97	6 
98	4 
99	10 
100	2 
101	4 
102	9 
103	2 
104	2 
105	2 4 6 
106	2 
107	4 
108	1 2 7 
109	2 
110	1 
111	3 
112	2 
113	3 
114	10 
115	1 
116	2 
117	9 
118	3 4 8 
119	1 
120	10 
121	1 
122	1 
123	1 
124	1 
125	1 
126	1 
127	10 
128	2 
129	10 
130	10 
131	1 
132	10 
133	1 8 9 
134	10 
135	1 
136	1 
137	1 
138	10 
139	1 
140	1 4 9 
141	10 
142	1 
143	1 5 7 
144	1 8 10 
145	2 
146	10 
147	1 
148	1 
149	2 
150	1 
151	10 
152	1 
153	2 
154	1 
155	2 
156	2 
157	1 
158	10 
159	1 2 10 
160	1 
161	1 
162	2 
163	1 6 10 
164	1 
165	1 
166	1 
167	3 9 10 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 
174	1 2 8 
175	1 
176	1 
177	1 
178	1 2 7 
179	1 
180	1 
