1	2 
2	1 
3	3 
4	4 
5	3 
6	3 
7	1 3 
8	2 
9	1 
10	1 
11	4 
12	3 
13	3 
14	1 2 
15	5 
16	5 
17	1 
18	1 
19	3 
20	4 
21	4 
22	2 
23	1 
24	4 
25	3 
26	2 3 
27	1 
28	1 
29	3 
30	1 
31	5 
32	3 
33	1 
34	2 
35	4 
36	5 
37	2 
38	5 
39	2 
40	1 
41	2 
42	5 
43	1 
44	4 
45	3 4 
46	3 
47	5 
48	2 
49	1 
50	1 
51	1 
52	1 3 
53	1 
54	1 
55	3 
56	2 
57	3 4 
58	3 
59	3 
60	4 
61	4 
62	5 
63	1 
64	1 
65	1 3 
66	1 
67	3 
68	1 4 
69	1 3 
70	4 
71	1 
72	1 
73	5 
74	3 
75	2 
76	3 
77	1 
78	3 
79	2 
80	5 
81	3 
82	1 
83	5 
84	5 
85	1 
86	1 4 
87	1 4 
88	1 
89	5 
90	4 
91	1 
92	3 
93	3 
94	1 5 
95	1 
96	4 
97	1 
98	2 
99	1 
100	2 
101	3 
102	5 
103	1 
104	4 
105	2 
106	2 
107	1 
108	2 
109	3 
110	3 
111	3 
112	4 
113	3 
114	4 
115	1 
116	1 
117	1 
118	2 
119	2 3 
120	3 
121	4 
122	4 
123	4 
124	3 5 
125	3 
126	1 
127	1 
128	1 
129	3 
130	3 
131	1 
132	1 
133	4 
134	4 
135	4 
136	4 
137	1 
138	4 
139	2 3 
140	4 
141	3 
142	3 
143	3 
144	3 
145	1 
146	3 
147	3 
148	4 
149	3 
150	1 
151	1 
152	3 
153	3 
154	1 
155	1 
156	1 5 
157	3 
158	1 
159	1 
160	3 
161	1 
162	1 
163	1 
164	3 
165	2 4 
166	3 
167	1 
168	1 
169	1 
170	1 5 
171	1 
172	3 5 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
