1	1 
2	3 
3	6 
4	3 
5	8 
6	8 
7	9 
8	5 
9	6 
10	2 
11	2 
12	8 
13	5 
14	3 
15	6 
16	4 
17	3 
18	6 
19	4 
20	8 
21	5 
22	7 
23	8 
24	3 
25	7 
26	1 
27	8 
28	8 
29	1 
30	5 
31	5 
32	6 
33	1 
34	5 
35	7 
36	5 
37	9 
38	6 
39	5 
40	4 
41	1 
42	3 
43	7 
44	9 
45	5 
46	5 
47	1 
48	6 
49	1 
50	3 
51	6 
52	8 
53	2 
54	6 
55	3 
56	8 
57	9 
58	8 
59	6 
60	3 
61	8 
62	9 
63	7 
64	2 
65	2 
66	3 
67	7 
68	7 
69	9 
70	2 8 
71	9 
72	9 
73	4 
74	6 
75	3 
76	1 
77	4 
78	8 
79	4 
80	4 
81	4 
82	4 
83	1 
84	4 
85	4 
86	1 
87	2 
88	4 
89	1 
90	7 
91	7 
92	1 
93	1 
94	7 
95	4 
96	2 
97	4 
98	4 
99	1 2 
100	1 7 
101	7 
102	1 
103	2 
104	2 
105	3 9 
106	7 
107	7 
108	7 
109	1 
110	1 
111	2 
112	1 
113	2 
114	2 
115	1 
116	7 
117	1 
118	7 
119	2 
120	2 
121	2 
122	7 
123	1 
124	1 
125	1 
126	2 6 
127	1 
128	2 3 
129	1 9 
130	1 
131	1 
132	1 7 
133	3 5 
134	1 
135	2 
136	2 
137	2 9 
138	2 
139	2 
140	1 
141	1 
142	1 2 
143	4 6 
144	1 
145	2 
146	1 
147	1 
148	7 9 
149	1 2 
150	1 
151	1 7 
152	1 
153	1 2 
154	2 5 
155	1 
156	1 
157	1 
158	1 
159	1 
160	1 
161	1 
162	1 
163	1 
164	1 
165	1 
166	1 9 
167	1 
168	1 
169	1 
170	1 
171	1 
172	1 
173	1 
174	1 
175	1 
176	1 
177	1 
178	1 
179	1 
180	1 
